Day,KOSPI지수,KOSDAQ지수
2017-12-07,2461.98 ,753.46 
2017-12-08,2464.00 ,744.06 
2017-12-11,2471.49 ,764.09 
2017-12-12,2461.00 ,760.40 
2017-12-13,2480.55 ,772.22 
2017-12-14,2469.48 ,770.35 
2017-12-15,2482.07 ,771.82 
2017-12-18,2481.88 ,770.50 
2017-12-19,2478.53 ,766.18 
2017-12-20,2472.37 ,755.27 
2017-12-21,2429.83 ,740.32 
2017-12-22,2440.54 ,761.20 
2017-12-26,2427.34 ,762.21 
2017-12-27,2436.67 ,791.95 
2017-12-28,2467.49 ,798.42 
2017-12-29,,
2018-01-02,2479.65 ,812.45 
2018-01-03,2486.35 ,822.31 
2018-01-04,2466.46 ,808.01 
2018-01-05,2497.52 ,828.03 
2018-01-08,2513.28 ,839.51 
2018-01-09,2510.23 ,829.99 
2018-01-10,2499.75 ,834.91 
2018-01-11,2487.91 ,852.51 
2018-01-12,2496.42 ,873.05 
2018-01-15,2503.73 ,891.61 
2018-01-16,2521.74 ,901.23 
2018-01-17,2515.43 ,886.58 
2018-01-18,2515.81 ,898.19 
2018-01-19,2520.26 ,879.99 
2018-01-22,2502.11 ,873.09 
2018-01-23,2536.60 ,894.43 
2018-01-24,2538.00 ,894.77 
2018-01-25,2562.23 ,898.60 
2018-01-26,2574.76 ,913.12 
2018-01-29,2598.19 ,927.05 
2018-01-30,2567.74 ,920.96 
2018-01-31,2566.46 ,913.57 
2018-02-01,2568.54 ,908.20 
2018-02-02,2525.39 ,899.47 
2018-02-05,2491.75 ,858.22 
2018-02-06,2453.31 ,858.17 
2018-02-07,2396.56 ,829.96 
2018-02-08,2407.62 ,861.94 
2018-02-09,2363.77 ,842.60 
2018-02-12,2385.38 ,843.24 
2018-02-13,2395.19 ,829.39 
2018-02-14,2421.83 ,848.03 
2018-02-19,2442.82 ,875.81 
2018-02-20,2415.12 ,864.41 
2018-02-21,2429.65 ,875.58 
2018-02-22,2414.28 ,870.22 
2018-02-23,2451.52 ,874.78 
2018-02-26,2457.65 ,874.43 
2018-02-27,2456.14 ,874.01 
2018-02-28,2427.36 ,857.06 
2018-03-02,2402.16 ,860.23 
2018-03-05,2375.06 ,845.00 
2018-03-06,2411.41 ,859.21 
2018-03-07,2401.82 ,841.03 
2018-03-08,2433.08 ,853.94 
2018-03-09,2459.45 ,865.80 
2018-03-12,2484.12 ,884.27 
2018-03-13,2494.49 ,886.25 
2018-03-14,2486.08 ,886.92 
2018-03-15,2492.38 ,890.43 
2018-03-16,2493.97 ,894.43 
2018-03-19,2475.03 ,880.97 
2018-03-20,2485.52 ,890.40 
2018-03-21,2484.97 ,885.55 
2018-03-22,2496.02 ,871.62 
2018-03-23,2416.76 ,829.68 
2018-03-26,2437.08 ,853.69 
2018-03-27,2452.06 ,858.84 
2018-03-28,2419.29 ,850.97 
2018-03-29,2436.37 ,865.99 
2018-03-30,2445.85 ,871.09 
2018-04-02,2444.16 ,867.80 
2018-04-03,2442.43 ,872.32 
2018-04-04,2408.06 ,862.51 
2018-04-05,2437.52 ,868.93 
2018-04-06,2429.58 ,867.96 
2018-04-09,2444.08 ,874.44 
2018-04-10,2450.74 ,877.30 
2018-04-11,2444.22 ,885.38 
2018-04-12,2442.71 ,881.45 
2018-04-13,2455.07 ,891.87 
2018-04-16,2457.49 ,896.89 
2018-04-17,2453.77 ,901.22 
2018-04-18,2479.98 ,893.32 
2018-04-19,2486.10 ,882.73 
2018-04-20,2476.33 ,889.17 
2018-04-23,2474.11 ,879.02 
2018-04-24,2464.14 ,873.61 
2018-04-25,2448.81 ,869.93 
2018-04-26,2475.64 ,879.39 
2018-04-27,2492.40 ,886.49 
2018-04-30,2515.38 ,875.95 
2018-05-02,2505.61 ,871.03 
2018-05-03,2487.25 ,866.07 
2018-05-04,2461.38 ,856.34 
2018-05-08,2449.81 ,827.22 
2018-05-09,2443.98 ,850.85 
2018-05-10,2464.16 ,854.93 
2018-05-11,2477.71 ,865.93 
2018-05-14,2476.11 ,858.70 
2018-05-15,2458.54 ,862.94 
2018-05-16,2459.82 ,850.29 
2018-05-17,2448.45 ,855.62 
2018-05-18,2460.65 ,869.45 
2018-05-21,2465.57 ,872.96 
2018-05-23,2471.91 ,869.16 
2018-05-24,2466.01 ,873.32 
2018-05-25,2460.80 ,868.35 
2018-05-28,2478.96 ,879.69 
2018-05-29,2457.25 ,870.08 
2018-05-30,2409.03 ,874.22 
2018-05-31,2423.01 ,879.66 
2018-06-01,2438.96 ,883.22 
2018-06-04,2447.76 ,877.44 
2018-06-05,2453.76 ,877.16 
2018-06-07,2470.58 ,887.91 
2018-06-08,2451.58 ,878.48 
2018-06-11,2470.15 ,876.55 
2018-06-12,2468.83 ,875.04 
2018-06-14,2423.48 ,864.56 
2018-06-15,2404.04 ,866.22 
2018-06-18,2376.24 ,840.23 
2018-06-19,2340.11 ,815.39 
2018-06-20,2363.91 ,840.17 
2018-06-21,2337.83 ,826.22 
2018-06-22,2357.22 ,830.27 
2018-06-25,2357.88 ,836.00 
2018-06-26,2350.92 ,831.40 
2018-06-27,2342.03 ,826.69 
2018-06-28,2314.24 ,810.20 
2018-06-29,2326.13 ,818.22 
2018-07-02,2271.54 ,789.82 
2018-07-03,2272.76 ,795.71 
2018-07-04,2265.46 ,799.10 
2018-07-05,2257.55 ,794.05 
2018-07-06,2272.87 ,808.89 
2018-07-09,2285.80 ,808.28 
2018-07-10,2294.16 ,813.19 
2018-07-11,2280.62 ,804.78 
2018-07-12,2285.06 ,819.29 
2018-07-13,2310.90 ,827.89 
2018-07-16,2301.99 ,825.71 
2018-07-17,2297.92 ,819.72 
2018-07-18,2290.11 ,810.44 
2018-07-19,2282.29 ,796.49 
2018-07-20,2289.19 ,791.61 
2018-07-23,2269.31 ,756.96 
2018-07-24,2280.20 ,761.57 
2018-07-25,2273.03 ,748.89 
2018-07-26,2289.06 ,765.15 
2018-07-27,2294.99 ,773.98 
2018-07-30,2293.51 ,769.80 
2018-07-31,2295.26 ,775.52 
2018-08-01,2307.07 ,790.25 
2018-08-02,2270.20 ,781.38 
2018-08-03,2287.68 ,788.81 
2018-08-06,2286.50 ,781.41 
2018-08-07,2300.16 ,784.70 
2018-08-08,2301.45 ,783.81 
2018-08-09,2303.71 ,789.48 
2018-08-10,2282.79 ,784.81 
2018-08-13,2248.45 ,755.65 
2018-08-14,2258.91 ,761.94 
2018-08-16,2240.80 ,761.18 
2018-08-17,2247.05 ,772.30 
2018-08-20,2247.88 ,769.78 
2018-08-21,2270.06 ,787.15 
2018-08-22,2273.33 ,785.95 
2018-08-23,2282.60 ,791.28 
2018-08-24,2293.21 ,798.23 
2018-08-27,2299.30 ,801.04 
2018-08-28,2303.12 ,798.17 
2018-08-29,2309.03 ,803.18 
2018-08-30,2307.35 ,804.47 
2018-08-31,2322.88 ,816.97 
2018-09-03,2307.03 ,816.84 
2018-09-04,2315.72 ,827.27 
2018-09-05,2291.77 ,820.00 
2018-09-06,2287.61 ,815.18 
2018-09-07,2281.58 ,818.86 
2018-09-10,2288.66 ,816.16 
2018-09-11,2283.20 ,820.23 
2018-09-12,2282.92 ,826.33 
2018-09-13,2286.23 ,830.95 
2018-09-14,2318.25 ,834.91 
2018-09-17,2303.01 ,828.88 
2018-09-18,2308.98 ,831.85 
2018-09-19,2308.46 ,826.91 
2018-09-20,2323.45 ,821.13 
2018-09-21,2339.17 ,827.84 
2018-09-27,2355.43 ,833.01 
2018-09-28,2343.07 ,822.27 
2018-10-01,2338.88 ,816.53 
2018-10-02,2309.57 ,794.99 
2018-10-04,2274.49 ,789.00 
2018-10-05,2267.52 ,773.70 
2018-10-08,2253.83 ,767.15 
2018-10-10,2228.61 ,747.50 
2018-10-11,2129.67 ,707.38 
2018-10-12,2161.85 ,731.50 
2018-10-15,2145.12 ,718.87 
2018-10-16,2145.12 ,731.50 
2018-10-17,2167.51 ,739.15 
2018-10-18,2148.31 ,731.34 
2018-10-19,2156.26 ,740.48 
2018-10-22,2161.71 ,744.15 
2018-10-23,2106.10 ,719.00 
2018-10-24,2097.58 ,699.30 
2018-10-25,2063.30 ,686.84 
2018-10-26,2027.15 ,663.07 
2018-10-29,1996.05 ,629.70 
2018-10-30,2014.69 ,644.14 
2018-10-31,2029.69 ,648.67 
2018-11-01,2024.46 ,657.46 
2018-11-02,2096.00 ,690.65 
2018-11-05,2076.92 ,691.94 
2018-11-06,2089.62 ,691.55 
2018-11-07,2078.69 ,682.37 
2018-11-08,2092.63 ,693.67 
2018-11-09,2086.09 ,687.29 
2018-11-12,2080.44 ,670.82 
2018-11-13,2071.23 ,670.85 
2018-11-14,2068.05 ,671.56 
2018-11-15,2088.06 ,681.38 
2018-11-16,2092.40 ,690.18 
2018-11-19,2100.56 ,702.13 
2018-11-20,2082.58 ,690.81 
2018-11-21,2076.55 ,695.72 
2018-11-22,2069.95 ,692.39 
2018-11-23,2057.48 ,683.06 
2018-11-26,2083.02 ,695.36 
2018-11-27,2099.42 ,700.67 
2018-11-28,2108.22 ,700.12 
2018-11-29,2114.10 ,695.48 
2018-11-30,2096.86 ,695.76 
2018-12-03,2131.93 ,709.46 
2018-12-04,2114.35 ,708.63 
2018-12-05,2101.31 ,701.12 
2018-12-06,2068.69 ,678.38 
2018-12-07,2075.76 ,685.33 
2018-12-10,2053.79 ,670.39 
2018-12-11,2052.97 ,661.01 
2018-12-12,2082.57 ,676.48 
2018-12-13,2095.55 ,681.78 
2018-12-14,2069.38 ,666.34 
2018-12-17,2071.09 ,661.90 
2018-12-18,2062.11 ,659.67 
2018-12-19,2078.84 ,672.08 
2018-12-20,2060.12 ,668.13 
2018-12-21,2061.49 ,673.64 
2018-12-24,2055.01 ,669.79 
2018-12-26,2028.01 ,665.74 
2018-12-27,2028.44 ,667.88 
2018-12-28,2041.04 ,675.65 
2018-12-31,,
2019-01-02,2010.00 ,669.37 
2019-01-03,1993.70 ,657.02 
2019-01-04,2010.25 ,664.49 
2019-01-07,2037.10 ,672.84 
2019-01-08,2025.27 ,668.49 
2019-01-09,2064.71 ,679.74 
2019-01-10,2063.28 ,683.34 
2019-01-11,2075.57 ,686.33 
2019-01-14,2064.52 ,683.09 
2019-01-15,2097.18 ,690.39 
2019-01-16,2106.10 ,693.38 
2019-01-17,2107.06 ,686.35 
2019-01-18,2124.28 ,696.34 
2019-01-21,2124.61 ,695.62 
2019-01-22,2117.77 ,694.55 
2019-01-23,2127.78 ,695.63 
2019-01-24,2145.03 ,704.41 
2019-01-25,2177.73 ,711.38 
2019-01-28,2177.30 ,714.26 
2019-01-29,2183.36 ,710.99 
2019-01-30,2206.20 ,715.30 
2019-01-31,2204.85 ,716.86 
2019-02-01,2203.46 ,716.92 
2019-02-07,2203.42 ,728.79 
2019-02-08,2177.05 ,728.74 
2019-02-11,2180.73 ,733.47 
2019-02-12,2190.47 ,730.58 
2019-02-13,2201.48 ,739.91 
2019-02-14,2225.85 ,742.27 
2019-02-15,2196.09 ,738.66 
2019-02-18,2210.89 ,745.33 
2019-02-19,2205.63 ,748.05 
2019-02-20,2229.76 ,750.69 
2019-02-21,2228.66 ,747.33 
2019-02-22,2230.50 ,743.38 
2019-02-25,2232.56 ,750.40 
2019-02-26,2226.60 ,747.09 
2019-02-27,2234.79 ,752.16 
2019-02-28,2195.44 ,731.25 
2019-03-04,2190.66 ,748.07 
2019-03-05,2179.23 ,747.95 
2019-03-06,2175.60 ,746.70 
2019-03-07,2165.79 ,736.83 
2019-03-08,2137.44 ,735.97 
2019-03-11,2138.10 ,739.09 
2019-03-12,2157.18 ,754.76 
2019-03-13,2148.41 ,754.89 
2019-03-14,2155.68 ,755.42 
2019-03-15,2176.11 ,748.36 
2019-03-18,2179.49 ,753.13 
2019-03-19,2177.62 ,748.91 
2019-03-20,2177.10 ,749.76 
2019-03-21,2184.88 ,743.52 
2019-03-22,2186.95 ,743.97 
2019-03-25,2144.86 ,727.21 
2019-03-26,2148.80 ,736.81 
2019-03-27,2145.62 ,728.45 
2019-03-28,2128.10 ,719.72 
2019-03-29,2140.67 ,729.31 
2019-04-01,2168.28 ,736.81 
2019-04-02,2177.18 ,739.57 
2019-04-03,2203.27 ,749.30 
2019-04-04,2206.53 ,751.58 
2019-04-05,2209.61 ,751.71 
2019-04-08,2210.60 ,751.92 
2019-04-09,2213.56 ,756.81 
2019-04-10,2224.39 ,760.15 
2019-04-11,2224.44 ,766.49 
2019-04-12,2233.45 ,767.85 
2019-04-15,2242.88 ,766.75 
2019-04-16,2248.63 ,765.02 
2019-04-17,2245.89 ,766.89 
2019-04-18,2213.77 ,753.52 
2019-04-19,2216.15 ,762.57 
2019-04-22,2216.65 ,762.01 
2019-04-23,2220.51 ,761.42 
2019-04-24,2201.03 ,757.82 
2019-04-25,2190.50 ,750.43 
2019-04-26,2179.31 ,741.00 
2019-04-29,2216.43 ,750.60 
2019-04-30,2203.59 ,754.74 
2019-05-02,2212.75 ,760.38 
2019-05-03,2196.32 ,761.82 
2019-05-07,2176.99 ,753.45 
2019-05-08,2168.01 ,745.37 
2019-05-09,2102.01 ,724.22 
2019-05-10,2108.04 ,722.62 
2019-05-13,2079.01 ,708.80 
2019-05-14,2081.84 ,710.16 
2019-05-15,2092.78 ,729.60 
2019-05-16,2067.69 ,717.59 
2019-05-17,2055.80 ,714.13 
2019-05-20,2055.71 ,702.08 
2019-05-21,2061.25 ,703.98 
2019-05-22,2064.86 ,706.93 
2019-05-23,2059.59 ,696.89 
2019-05-24,2045.31 ,690.03 
2019-05-27,2044.21 ,689.67 
2019-05-28,2048.83 ,702.76 
2019-05-29,2023.32 ,691.47 
2019-05-30,2038.80 ,689.33 
2019-05-31,2041.74 ,696.47 
2019-06-03,2067.85 ,697.50 
2019-06-04,2066.97 ,702.53 
2019-06-05,2069.11 ,707.75 
2019-06-07,2072.33 ,716.53 
2019-06-10,2099.49 ,721.14 
2019-06-11,2111.81 ,728.79 
2019-06-12,2108.75 ,724.32 
2019-06-13,2103.15 ,726.68 
2019-06-14,2095.41 ,722.25 
2019-06-17,2090.73 ,719.13 
2019-06-18,2098.71 ,714.86 
2019-06-19,2124.78 ,717.71 
2019-06-20,2131.29 ,727.32 
2019-06-21,2125.62 ,722.64 
2019-06-24,2126.33 ,717.69 
2019-06-25,2121.64 ,710.02 
2019-06-26,2121.85 ,709.37 
2019-06-27,2134.32 ,698.21 
2019-06-28,2130.62 ,690.53 
2019-07-01,2129.74 ,696.00 
2019-07-02,2122.02 ,696.25 
2019-07-03,2096.02 ,693.04 
2019-07-04,2108.73 ,691.27 
2019-07-05,2110.59 ,694.17 
2019-07-08,2064.17 ,668.72 
2019-07-09,2052.03 ,657.80 
2019-07-10,2058.78 ,666.90 
2019-07-11,2080.58 ,677.09 
2019-07-12,2086.66 ,681.17 
2019-07-15,2082.48 ,674.79 
2019-07-16,2091.87 ,674.42 
2019-07-17,2072.92 ,666.28 
2019-07-18,2066.55 ,665.15 
2019-07-19,2094.36 ,674.06 
2019-07-22,2093.34 ,674.78 
2019-07-23,2101.45 ,668.65 
2019-07-24,2082.30 ,659.83 
2019-07-25,2074.48 ,652.40 
2019-07-26,2066.26 ,644.59 
2019-07-29,2029.48 ,618.78 
2019-07-30,2038.68 ,625.64 
2019-07-31,2024.55 ,630.18 
2019-08-01,2017.34 ,622.26 
2019-08-02,1998.13 ,615.70 
2019-08-05,1946.98 ,569.79 
2019-08-06,1917.50 ,551.50 
2019-08-07,1909.71 ,564.64 
2019-08-08,1920.61 ,585.44 
2019-08-09,1937.75 ,590.04 
2019-08-12,1942.29 ,594.17 
2019-08-13,1925.83 ,590.75 
2019-08-14,1938.37 ,597.15 
2019-08-16,1927.17 ,591.57 
2019-08-19,1939.90 ,594.65 
2019-08-20,1960.25 ,607.01 
2019-08-21,1964.65 ,615.96 
2019-08-22,1951.01 ,612.25 
2019-08-23,1948.30 ,608.98 
2019-08-26,1916.31 ,582.91 
2019-08-27,1924.60 ,588.32 
2019-08-28,1941.09 ,602.90 
2019-08-29,1933.41 ,599.57 
2019-08-30,1967.79 ,610.55 
2019-09-02,1969.19 ,619.81 
2019-09-03,1965.69 ,620.02 
2019-09-04,1988.53 ,629.31 
2019-09-05,2004.75 ,632.99 
2019-09-06,2009.13 ,631.15 
2019-09-09,2019.55 ,625.77 
2019-09-10,2032.08 ,623.25 
2019-09-11,2049.20 ,630.37 
2019-09-16,2062.22 ,638.59 
2019-09-17,2062.33 ,644.28 
2019-09-18,2070.73 ,645.12 
2019-09-19,2080.35 ,645.71 
2019-09-20,2091.52 ,649.07 
2019-09-23,2091.70 ,645.01 
2019-09-24,2101.04 ,641.85 
2019-09-25,2073.39 ,626.76 
2019-09-26,2074.52 ,628.42 
2019-09-27,2049.93 ,626.93 
2019-09-30,2063.05 ,621.76 
2019-10-01,2072.42 ,632.10 
2019-10-02,2031.91 ,624.51 
2019-10-04,2020.69 ,621.84 
2019-10-07,2021.73 ,627.21 
2019-10-08,2046.25 ,635.41 
2019-10-10,2028.15 ,634.73 
2019-10-11,2044.61 ,632.95 
2019-10-14,2067.40 ,641.46 
2019-10-15,2068.17 ,646.80 
2019-10-16,2082.83 ,651.96 
2019-10-17,2077.94 ,649.29 
2019-10-18,2060.69 ,646.69 
2019-10-21,2064.84 ,649.18 
2019-10-22,2088.86 ,655.91 
2019-10-23,2080.62 ,658.98 
2019-10-24,2085.66 ,658.75 
2019-10-25,2087.89 ,652.37 
2019-10-28,2093.60 ,652.42 
2019-10-29,2092.69 ,658.30 
2019-10-30,2080.27 ,655.04 
2019-10-31,2083.48 ,658.52 
2019-11-01,2100.20 ,662.34 
2019-11-04,2130.24 ,668.45 
2019-11-05,2142.64 ,672.18 
2019-11-06,2144.15 ,669.68 
2019-11-07,2144.29 ,666.15 
2019-11-08,2137.23 ,664.60 
2019-11-11,2124.09 ,661.37 
2019-11-12,2140.92 ,665.14 
2019-11-13,2122.45 ,661.85 
2019-11-14,2139.23 ,663.31 
2019-11-15,2162.18 ,668.51 
2019-11-18,2160.69 ,669.34 
2019-11-19,2153.24 ,662.53 
2019-11-20,2125.32 ,649.87 
2019-11-21,2096.60 ,635.99 
2019-11-22,2101.96 ,633.92 
2019-11-25,2123.50 ,647.40 
2019-11-26,2121.35 ,651.59 
2019-11-27,2127.85 ,647.39 
2019-11-28,2118.60 ,640.18 
2019-11-29,2087.96 ,632.99 
2019-12-02,2091.92 ,634.50 
2019-12-03,2084.07 ,629.58 
2019-12-04,2068.89 ,625.27 
2019-12-05,2060.74 ,617.60 
2019-12-06,2081.85 ,628.10 
2019-12-09,2088.65 ,627.86 
2019-12-10,2098.00 ,627.11 
2019-12-11,2105.62 ,629.13 
2019-12-12,2137.35 ,636.94 
2019-12-13,2170.25 ,643.45 
2019-12-16,2168.15 ,644.44 
2019-12-17,2195.68 ,650.58 
2019-12-18,2194.76 ,648.95 
2019-12-19,2196.56 ,647.85 
2019-12-20,2204.18 ,649.73 
2019-12-23,2203.71 ,647.62 
2019-12-24,2190.08 ,638.91 
2019-12-26,2197.93 ,652.07 
2019-12-27,2204.21 ,661.24 
2019-12-30,2197.67 ,669.83 
2019-12-31,,
2020-01-02,2175.17 ,674.02 
2020-01-03,2176.46 ,669.93 
2020-01-06,2155.07 ,655.31 
2020-01-07,2175.54 ,663.44 
2020-01-08,2151.31 ,640.94 
2020-01-09,2186.45 ,666.09 
2020-01-10,2206.39 ,673.03 
2020-01-13,2229.26 ,679.22 
2020-01-14,2238.88 ,678.71 
2020-01-15,2230.98 ,679.16 
2020-01-16,2248.05 ,686.52 
2020-01-17,2250.57 ,688.41 
2020-01-20,2262.64 ,683.47 
2020-01-21,2239.69 ,676.52 
2020-01-22,2267.25 ,688.25 
2020-01-23,2246.13 ,685.57 
2020-01-28,2176.72 ,664.70 
2020-01-29,2185.28 ,670.18 
2020-01-30,2148.00 ,656.39 
2020-01-31,2119.01 ,642.48 
2020-02-03,2118.88 ,646.85 
2020-02-04,2157.90 ,661.24 
2020-02-05,2165.63 ,661.32 
2020-02-06,2227.94 ,672.69 
2020-02-07,2211.95 ,672.63 
2020-02-10,2201.07 ,676.07 
2020-02-11,2223.12 ,682.34 
2020-02-12,2238.38 ,686.59 
2020-02-13,2232.96 ,687.61 
2020-02-14,2243.59 ,688.91 
2020-02-17,2242.17 ,692.59 
2020-02-18,2208.88 ,682.92 
2020-02-19,2210.34 ,684.78 
2020-02-20,2195.50 ,681.66 
2020-02-21,2162.84 ,667.99 
2020-02-24,2079.04 ,639.29 
2020-02-25,2103.61 ,656.95 
2020-02-26,2076.77 ,654.63 
2020-02-27,2054.89 ,638.17 
2020-02-28,1987.01 ,610.73 
2020-03-02,2002.51 ,627.66 
2020-03-03,2014.15 ,626.82 
2020-03-04,2059.33 ,641.73 
2020-03-05,2085.26 ,650.19 
2020-03-06,2040.22 ,642.72 
2020-03-09,1954.77 ,614.60 
2020-03-10,1962.93 ,619.97 
2020-03-11,1908.27 ,595.61 
2020-03-12,1834.33 ,563.49 
2020-03-13,1771.44 ,524.00 
2020-03-16,1714.86 ,504.51 
2020-03-17,1672.44 ,514.73 
2020-03-18,1591.20 ,485.14 
2020-03-19,1457.64 ,428.35 
2020-03-20,1566.15 ,467.75 
2020-03-23,1482.46 ,443.76 
2020-03-24,1609.97 ,480.40 
2020-03-25,1704.76 ,505.68 
2020-03-26,1686.24 ,516.61 
2020-03-27,1717.73 ,522.83 
2020-03-30,1717.12 ,542.11 
2020-03-31,1754.64 ,569.07 
2020-04-01,1685.46 ,551.84 
2020-04-02,1724.86 ,567.70 
2020-04-03,1725.44 ,573.01 
2020-04-06,1791.88 ,597.21 
2020-04-07,1823.60 ,606.90 
2020-04-08,1807.14 ,607.37 
2020-04-09,1836.21 ,615.95 
2020-04-10,1860.70 ,611.26 
2020-04-13,1825.76 ,596.71 
2020-04-14,1857.08 ,610.29 
2020-04-16,1857.07 ,623.43 
2020-04-17,1914.53 ,634.79 
2020-04-20,1898.36 ,637.82 
2020-04-21,1879.38 ,628.77 
2020-04-22,1896.15 ,635.16 
2020-04-23,1914.73 ,643.79 
2020-04-24,1889.01 ,632.96 
2020-04-27,1922.77 ,646.86 
2020-04-28,1934.09 ,644.93 
2020-04-29,1947.56 ,645.18 
2020-05-04,1895.37 ,641.91 
2020-05-06,1928.76 ,658.40 
2020-05-07,1928.61 ,668.17 
2020-05-08,1945.82 ,682.30 
2020-05-11,1935.40 ,685.04 
2020-05-12,1922.17 ,684.21 
2020-05-13,1940.42 ,691.53 
2020-05-14,1924.96 ,690.57 
2020-05-15,1927.28 ,691.93 
2020-05-18,1937.11 ,690.85 
2020-05-19,1980.61 ,696.36 
2020-05-20,1989.64 ,708.76 
2020-05-21,1998.31 ,716.02 
2020-05-22,1970.13 ,708.58 
2020-05-25,1994.60 ,719.89 
2020-05-26,2029.78 ,729.11 
2020-05-27,2031.20 ,724.59 
2020-05-28,2028.54 ,708.75 
2020-05-29,2029.60 ,713.68 
2020-06-01,2065.08 ,735.72 
2020-06-02,2087.19 ,743.58 
2020-06-03,2147.00 ,737.66 
2020-06-04,2151.18 ,742.37 
2020-06-05,2181.87 ,749.31 
2020-06-08,2184.29 ,753.04 
2020-06-09,2188.92 ,753.82 
2020-06-10,2195.69 ,758.62 
2020-06-11,2176.78 ,757.06 
2020-06-12,2132.30 ,746.06 
2020-06-15,2030.82 ,693.15 
2020-06-16,2138.05 ,735.38 
2020-06-17,2141.05 ,735.40 
2020-06-18,2133.48 ,737.33 
2020-06-19,2141.32 ,742.03 
2020-06-22,2126.73 ,751.64 
2020-06-23,2131.24 ,753.23 
2020-06-24,2161.51 ,759.50 
2020-06-25,2112.37 ,750.36 
2020-06-26,2134.65 ,750.58 
2020-06-29,2093.48 ,734.69 
2020-06-30,2108.33 ,737.97 
2020-07-01,2106.70 ,727.58 
2020-07-02,2135.37 ,742.55 
2020-07-03,2152.41 ,752.18 
2020-07-06,2187.93 ,759.90 
2020-07-07,2164.17 ,759.16 
2020-07-08,2158.88 ,765.96 
2020-07-09,2167.90 ,772.90 
2020-07-10,2150.25 ,772.81 
2020-07-13,2186.06 ,781.19 
2020-07-14,2183.61 ,778.39 
2020-07-15,2201.88 ,781.29 
2020-07-16,2183.76 ,775.07 
2020-07-17,2201.19 ,783.22 
2020-07-20,2198.20 ,781.96 
2020-07-21,2228.83 ,790.58 
2020-07-22,2228.66 ,794.99 
2020-07-23,2216.19 ,801.69 
2020-07-24,2200.44 ,794.80 
2020-07-27,2217.86 ,801.23 
2020-07-28,2256.99 ,807.85 
2020-07-29,2263.16 ,808.59 
2020-07-30,2267.01 ,814.19 
2020-07-31,2249.37 ,815.30 
2020-08-03,2251.04 ,827.57 
2020-08-04,2279.97 ,835.35 
2020-08-05,2311.86 ,847.28 
2020-08-06,2342.61 ,854.12 
2020-08-07,2351.67 ,857.63 
2020-08-10,2386.38 ,862.76 
2020-08-11,2418.67 ,860.23 
2020-08-12,2432.35 ,845.60 
2020-08-13,2437.53 ,854.77 
2020-08-14,2407.49 ,835.03 
2020-08-18,2348.24 ,800.22 
2020-08-19,2360.54 ,818.74 
2020-08-20,2274.22 ,791.14 
2020-08-21,2304.59 ,796.01 
2020-08-24,2329.83 ,815.74 
2020-08-25,2366.73 ,836.31 
2020-08-26,2369.32 ,841.35 
2020-08-27,2344.45 ,836.40 
2020-08-28,2353.80 ,841.30 
2020-08-31,2326.17 ,848.24 
2020-09-01,2349.55 ,853.37 
2020-09-02,2364.27 ,866.74 
2020-09-03,2395.90 ,874.13 
2020-09-04,2368.25 ,866.04 
2020-09-07,2384.22 ,878.88 
2020-09-08,2401.91 ,878.29 
2020-09-09,2375.81 ,869.47 
2020-09-10,2396.48 ,884.30 
2020-09-11,2396.69 ,888.44 
2020-09-14,2427.91 ,894.17 
2020-09-15,2443.58 ,899.46 
2020-09-16,2435.92 ,896.28 
2020-09-17,2406.17 ,885.18 
2020-09-18,2412.40 ,888.88 
2020-09-21,2389.39 ,866.99 
2020-09-22,2332.59 ,842.72 
2020-09-23,2333.24 ,843.45 
2020-09-24,2272.70 ,806.95 
2020-09-25,2278.79 ,808.28 
2020-09-28,2308.08 ,835.91 
2020-09-29,2327.89 ,848.15 
2020-10-05,2358.00 ,858.39 
2020-10-06,2365.90 ,862.58 
2020-10-07,2386.94 ,869.66 
2020-10-08,2391.96 ,871.62 
2020-10-12,2403.73 ,873.50 
2020-10-13,2403.15 ,871.92 
2020-10-14,2380.48 ,861.48 
2020-10-15,2361.21 ,844.44 
2020-10-16,2341.53 ,833.84 
2020-10-19,2346.74 ,822.25 
2020-10-20,2358.41 ,824.65 
2020-10-21,2370.86 ,830.67 
2020-10-22,2355.05 ,812.70 
2020-10-23,2360.81 ,807.98 
2020-10-26,2343.91 ,778.02 
2020-10-27,2330.84 ,783.73 
2020-10-28,2345.26 ,806.20 
2020-10-29,2326.67 ,813.93 
2020-10-30,2267.15 ,792.65 
2020-11-02,2300.16 ,802.95 
2020-11-03,2343.31 ,818.46 
2020-11-04,2357.32 ,826.97 
2020-11-05,2413.79 ,844.80 
2020-11-06,2416.50 ,836.78 
2020-11-09,2447.20 ,851.21 
2020-11-10,2452.83 ,840.79 
2020-11-11,2485.87 ,839.90 
2020-11-12,2475.62 ,840.08 
2020-11-13,2493.87 ,839.14 
2020-11-16,2543.03 ,847.33 
2020-11-17,2539.15 ,839.47 
2020-11-18,2545.64 ,851.74 
2020-11-19,2547.42 ,859.94 
2020-11-20,2553.50 ,870.18 
2020-11-23,2602.59 ,873.29 
2020-11-24,2617.76 ,872.10 
2020-11-25,2601.54 ,865.12 
2020-11-26,2625.91 ,874.53 
2020-11-27,2633.45 ,885.56 
2020-11-30,2591.34 ,886.11 
2020-12-01,2634.25 ,891.29 
2020-12-02,2675.90 ,899.34 
